Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
24-06-2015,1032.754,1041.634,1035.66,1041.634,308086765,8.88,1032.754,403067393327,20758,,,,,,,,INFRASTRUC,52,670018386957428.0
25-06-2015,1041.634,1047.95,1036.804,1040.977,360041416,-0.657,1041.634,679779144775,22196,,,,,,,,INFRASTRUC,52,669596041616935.0
26-06-2015,1040.977,1047.812,1043.507,1046.443,537362230,5.466,1040.977,467414787090,14419,,,,,,,,INFRASTRUC,52,673112123505550.0
29-06-2015,1046.443,1042.712,1032.078,1038.581,339593300,-7.862,1046.443,339378453600,17390,,,,,,,,INFRASTRUC,53,669601159936323.0
30-06-2015,1038.581,1052.725,1038.105,1045.431,332783300,6.85,1038.581,728527675888,21348,,,,,,,,INFRASTRUC,53,674017190000216.0
01-07-2015,1045.431,1046.209,1039.473,1039.473,259269320,-5.958,1045.431,484581785905,19274,,,,,,,,INFRASTRUC,53,670176343910991.0
02-07-2015,1039.473,1044.379,1036.466,1036.466,282766336,-3.007,1039.473,594263520485,23138,,,,,,,,INFRASTRUC,53,668237681263121.0
03-07-2015,1036.466,1042.389,1035.01,1039.712,249394261,3.246,1036.466,425054367058,16216,,,,,,,,INFRASTRUC,53,670330883310219.0
06-07-2015,1039.712,1039.577,1032.009,1037.118,220954158,-2.594,1039.712,372599192560,11466,,,,,,,,INFRASTRUC,53,669349531892037.0
07-07-2015,1037.118,1038.741,1028.303,1028.922,278617001,-8.196,1037.118,464229431885,15514,,,,,,,,INFRASTRUC,53,664059784353438.0
08-07-2015,1028.922,1039.475,1025.505,1025.505,468554136,-3.417,1028.922,640613923784,23833,,,,,,,,INFRASTRUC,53,661854391130164.0
09-07-2015,1025.505,1025.715,1007.068,1011.722,302882635,-13.783,1025.505,367132557270,17377,,,,,,,,INFRASTRUC,53,652959357133604.0
10-07-2015,1011.722,1019.001,1005.692,1005.692,253130942,-6.03,1011.722,422904942480,18190,,,,,,,,INFRASTRUC,53,649067232886458.0
13-07-2015,1005.692,1022.095,1008.328,1022.095,198499888,16.403,1005.692,293589171066,12059,,,,,,,,INFRASTRUC,53,659653966053918.0
14-07-2015,1022.095,1028.285,1020.073,1027.016,189888956,4.921,1022.095,285049098040,16968,,,,,,,,INFRASTRUC,53,662830015694730.0
15-07-2015,1027.016,1027.153,1010.77,1015.232,305473573,-11.784,1027.016,464716683921,20399,,,,,,,,INFRASTRUC,53,655224232334442.0
22-07-2015,1015.232,1028.923,1014.43,1023.867,384815442,8.635,1015.232,747788636685,22327,,,,,,,,INFRASTRUC,53,660797698863887.0
23-07-2015,1023.867,1021.41,1016.158,1018.583,222024428,-5.284,1023.867,325323171670,12275,,,,,,,,INFRASTRUC,53,657386919992755.0
24-07-2015,1018.583,1015.337,1008.432,1014.213,249793404,-4.37,1018.583,385021975100,14210,,,,,,,,INFRASTRUC,53,654566624014858.0
27-07-2015,1014.213,1011.753,995.774,995.774,245238246,-18.439,1014.213,419805478150,14108,,,,,,,,INFRASTRUC,53,642666486922345.0
28-07-2015,995.774,999.595,991.906,993.468,267340152,-2.306,995.774,388832040915,19258,,,,,,,,INFRASTRUC,53,641177897173453.0
29-07-2015,993.468,1003.765,995,995,270636880,1.532,993.468,369640077200,16846,,,,,,,,INFRASTRUC,53,642167119708716.0
30-07-2015,995,1008.254,998.424,1001.5,334741398,6.5,995,642080859355,20702,,,,,,,,INFRASTRUC,53,646362152488572.0
31-07-2015,1001.5,1017.672,1003.133,1016.89,319516958,15.39,1001.5,442786853550,18208,,,,,,,,INFRASTRUC,53,656294682203158.0
03-08-2015,1016.89,1015.065,1003.252,1007.23,370364900,-9.66,1016.89,365401438500,13409,,,,,,,,INFRASTRUC,53,650060211240009.0
04-08-2015,1007.23,1008.16,998.626,999.116,227354828,-8.114,1007.23,339217378070,18606,,,,,,,,INFRASTRUC,53,644823575945562.0
05-08-2015,999.116,1010.832,1000.092,1010.832,293077300,11.716,999.116,548852916719,13912,,,,,,,,INFRASTRUC,53,652384923180379.0
06-08-2015,1010.832,1012.781,998.019,998.019,277147943,-12.813,1010.832,394834491823,16947,,,,,,,,INFRASTRUC,53,644115557700561.0
07-08-2015,998.019,1001.727,985.452,986.007,370494708,-12.012,998.019,435760188857,22488,,,,,,,,INFRASTRUC,53,636362707255308.0
10-08-2015,986.007,988.789,979.862,984.942,295398724,-1.065,986.007,313345778390,20519,,,,,,,,INFRASTRUC,53,635675211283020.0
11-08-2015,984.942,988.655,967.385,967.385,300882537,-17.557,984.942,403322440330,22433,,,,,,,,INFRASTRUC,53,624344545283910.0
12-08-2015,967.385,959.166,928.631,931.909,460129841,-35.476,967.385,556589355230,26418,,,,,,,,INFRASTRUC,53,601448505517320.0
13-08-2015,931.909,955.878,932.646,950.069,331531848,18.16,931.909,508276136640,24383,,,,,,,,INFRASTRUC,53,613168678865485.0
14-08-2015,950.069,960.575,946.735,955.506,558261838,5.437,950.069,388443789412,16350,,,,,,,,INFRASTRUC,53,616677533674227.0
18-08-2015,955.506,959.877,950.541,953.557,267342724,-1.949,955.506,463615182740,23525,,,,,,,,INFRASTRUC,53,615438434338501.0
19-08-2015,953.557,955.99,946.535,950.849,654154828,-2.708,953.557,409474470375,16975,,,,,,,,INFRASTRUC,53,613690450674735.0
20-08-2015,950.849,950.429,940.516,946.043,326356247,-4.806,950.849,434616660785,15036,,,,,,,,INFRASTRUC,53,610589125050787.0
21-08-2015,946.043,938.595,915.289,915.289,290951881,-30.754,946.043,472814568020,18731,,,,,,,,INFRASTRUC,53,590739965940008.0
24-08-2015,915.289,903.462,874.923,883.907,279817479,-31.382,915.289,531911924494,33029,,,,,,,,INFRASTRUC,53,570485284374015.0
25-08-2015,883.907,914.695,886.322,893.709,1036806917,9.802,883.907,668550948261,27463,,,,,,,,INFRASTRUC,53,576811791284068.0
26-08-2015,893.709,893.917,871.956,888.632,382203597,-5.077,893.709,746101736848,28706,,,,,,,,INFRASTRUC,53,573535512142297.0
27-08-2015,888.632,924.468,898.902,919.952,298436832,31.32,888.632,661826503870,26067,,,,,,,,INFRASTRUC,53,593749568004747.0
28-08-2015,919.952,929.321,916.196,920.394,458047590,0.442,919.952,752007161685,28235,,,,,,,,INFRASTRUC,53,594034561462140.0
31-08-2015,920.394,924.819,916.75,922.306,393535351,1.912,920.394,977430886080,27739,,,,,,,,INFRASTRUC,53,595268968845857.0
