Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
08-09-2015,1556.397,1580.64,1544.02,1577.581,215327000,21.184,1556.397,217874092400,11709,,,,,,,,AGRI,21,108557779449960.0
09-09-2015,1577.581,1660.005,1585.525,1654.894,241182600,77.313,1577.581,264324932100,21253,,,,,,,,AGRI,21,113877930149731.0
10-09-2015,1654.894,1642.678,1585.894,1603.062,242165900,-51.832,1654.894,292676093200,14018,,,,,,,,AGRI,21,110311244465589.0
11-09-2015,1603.062,1686.511,1616.035,1666.524,247827660,63.462,1603.062,330027910700,16803,,,,,,,,AGRI,21,114678238212051.0
14-09-2015,1666.524,1697.25,1656.098,1675.495,184970800,8.971,1666.524,260449756200,13015,,,,,,,,AGRI,21,115295533776407.0
15-09-2015,1675.495,1689.519,1638.78,1642.758,199223705,-32.737,1675.495,247571960825,19794,,,,,,,,AGRI,21,113042821673395.0
16-09-2015,1642.758,1663.338,1644.785,1652.228,191452992,9.47,1642.758,231894644000,12677,,,,,,,,AGRI,21,113694475440195.0
17-09-2015,1652.228,1666.352,1637.72,1649.39,195572979,-2.838,1652.228,276450017055,16898,,,,,,,,AGRI,21,113499188638650.0
18-09-2015,1649.39,1664.568,1634.121,1634.121,193970145,-15.269,1649.39,250287029000,11339,,,,,,,,AGRI,21,112448486653930.0
21-09-2015,1634.121,1646.619,1621.244,1636.188,167382809,2.067,1634.121,263280373750,8347,,,,,,,,AGRI,21,112590759797096.0
22-09-2015,1636.188,1662.955,1638.94,1639.813,213416831,3.625,1636.188,269958335281,11311,,,,,,,,AGRI,21,112840140654497.0
23-09-2015,1639.813,1640.837,1625.309,1633.925,188811344,-5.888,1639.813,249732840616,9776,,,,,,,,AGRI,21,112434993810080.0
25-09-2015,1633.925,1651.939,1629.368,1638.205,222318579,4.28,1633.925,325129199330,14802,,,,,,,,AGRI,21,112729509286597.0
28-09-2015,1638.205,1655.31,1612.33,1621.975,143486105,-16.23,1638.205,183689443185,12795,,,,,,,,AGRI,21,111612663012985.0
29-09-2015,1621.975,1613.952,1581.011,1613.952,225497900,-8.023,1621.975,231664560900,16151,,,,,,,,AGRI,21,111060620412521.0
30-09-2015,1613.952,1633.767,1603.812,1633.767,269456700,19.815,1613.952,308408536200,20550,,,,,,,,AGRI,21,112424109983988.0
01-10-2015,1633.767,1680.126,1636.818,1676.162,274822258,42.395,1633.767,362795621500,25088,,,,,,,,AGRI,21,115341427255522.0
02-10-2015,1676.162,1683.727,1647.244,1674.643,306782887,-1.519,1676.162,310934175230,19701,,,,,,,,AGRI,21,115236957045680.0
05-10-2015,1674.643,1723.972,1685.671,1717.545,292323800,42.902,1674.643,350081707800,22684,,,,,,,,AGRI,21,118189139243240.0
06-10-2015,1717.545,1751.927,1690.39,1698.853,239681200,-18.692,1717.545,312215280500,18998,,,,,,,,AGRI,21,116902894023496.0
07-10-2015,1698.853,1724.907,1666.875,1689.762,199648775,-9.091,1698.853,269803434950,15966,,,,,,,,AGRI,21,116277298818476.0
08-10-2015,1689.762,1703.542,1654.099,1661.514,222354500,-28.248,1689.762,298864635100,14125,,,,,,,,AGRI,21,114333500847488.0
09-10-2015,1661.514,1705.501,1670.196,1675.809,216555400,14.295,1661.514,291161213500,17038,,,,,,,,AGRI,21,115317178031426.0
