Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
12-05-2015,536.131,538.23,533.122,535.408,785591552,-0.723,536.131,541497542281,32803,,,,,,,,PROPERTY,54,369142387609404.0
13-05-2015,535.408,545.218,531.315,544.92,1404273862,9.512,535.408,1164093406583,54373,,,,,,,,PROPERTY,54,375700785851175.0
15-05-2015,544.92,549.224,542.114,544.418,1182003833,-0.502,544.92,906553315708,41038,,,,,,,,PROPERTY,54,375354251682054.0
18-05-2015,544.418,550.673,544.157,550.673,1323741838,6.255,544.418,775425332924,35551,,,,,,,,PROPERTY,54,379667203037219.0
19-05-2015,550.673,554.96,548.517,554.896,2804586488,4.223,550.673,1054218444256,59016,,,,,,,,PROPERTY,55,385196905814963.0
20-05-2015,554.896,559.198,554.475,554.475,2168339515,-0.421,554.896,1076319439944,60869,,,,,,,,PROPERTY,55,385225166809542.0
21-05-2015,554.475,557.591,553.081,553.936,1377541303,-0.539,554.475,760894868685,51227,,,,,,,,PROPERTY,55,384858198102858.0
22-05-2015,553.936,557.606,551.682,556.495,1115946300,2.559,553.936,569125786100,29809,,,,,,,,PROPERTY,55,386635540590144.0
25-05-2015,556.495,556.097,551.548,552.938,1007070695,-3.557,556.495,532712581130,32739,,,,,,,,PROPERTY,55,384164714227147.0
26-05-2015,552.938,558.044,553.32,555.27,1145487000,2.332,552.938,760354657120,39225,,,,,,,,PROPERTY,55,385784725439318.0
27-05-2015,555.27,554.026,545.826,547.668,1354127269,-7.602,555.27,690507546780,38410,,,,,,,,PROPERTY,55,380502983304962.0
28-05-2015,547.668,548.248,540.303,540.99,1608291698,-6.678,547.668,735795823910,38278,,,,,,,,PROPERTY,55,375863166921090.0
29-05-2015,540.99,542.522,537.596,539.99,3810022326,-1,540.99,2365832213248,48677,,,,,,,,PROPERTY,56,385271770139134.0
01-06-2015,539.99,540.146,534.555,537.741,989980420,-2.249,539.99,822289686540,33749,,,,,,,,PROPERTY,56,383666933728441.0
03-06-2015,537.741,536.554,528.664,529.251,1767697421,-8.49,537.741,701109172780,42348,,,,,,,,PROPERTY,56,377609377965855.0
04-06-2015,529.251,533.4,527.504,527.991,1003956307,-1.26,529.251,574974560090,34846,,,,,,,,PROPERTY,56,376710480833648.0
05-06-2015,527.991,528.144,523.231,526.301,749231087,-1.69,527.991,485629234077,35368,,,,,,,,PROPERTY,56,375504889101407.0
08-06-2015,526.301,526.967,511.941,513.392,973944749,-12.909,526.301,584231537720,38520,,,,,,,,PROPERTY,56,366294222213711.0
09-06-2015,513.392,512.83,490.577,500.359,1253219030,-13.033,513.392,851399659100,47746,,,,,,,,PROPERTY,56,356995671256939.0
10-06-2015,500.359,507.595,500.953,501.383,1000532634,1.024,500.359,619828506135,41109,,,,,,,,PROPERTY,56,357726642079825.0
11-06-2015,501.383,507.551,497.466,500.521,796568084,-0.862,501.383,468325761622,35304,,,,,,,,PROPERTY,56,357111092917575.0
12-06-2015,500.521,502.469,492.627,496.91,1315234302,-3.611,500.521,709044144688,42576,,,,,,,,PROPERTY,57,357853512013621.0
15-06-2015,496.91,496.537,479.162,480.459,983741172,-16.451,496.91,570881933700,43366,,,,,,,,PROPERTY,57,346007442535875.0
